item_id,category,condition,pronoun_status,context,target,hotspot_token,hotspot_position,language,names,generator
8,subject_drop_no_agreement,subj_3sg,0,daniel abrió una pequeña panadería .,contratar a tres ayudantes a tiempo parcial .,contratar,0,es,daniel,claude-opus-4.7
9,subject_drop_no_agreement,subj_3sg,1,mario cogió un mal resfriado .,él quedarse en cama hoy .,quedarse,1,es,mario,claude-opus-4.7
9,subject_drop_no_agreement,subj_3sg,0,mario cogió un mal resfriado .,quedarse en cama hoy .,quedarse,0,es,mario,claude-opus-4.7
10,subject_drop_no_agreement,subj_3sg,1,pablo estudió toda la noche .,él aprobar el examen final .,aprobar,1,es,pablo,claude-opus-4.7
10,subject_drop_no_agreement,subj_3sg,0,pablo estudió toda la noche .,aprobar el examen final .,aprobar,0,es,pablo,claude-opus-4.7
11,subject_drop_no_agreement,subj_3sg,1,lucas se unió al equipo de debate .,él argumentar con mucha claridad .,argumentar,1,es,lucas,claude-opus-4.7
11,subject_drop_no_agreement,subj_3sg,0,lucas se unió al equipo de debate .,argumentar con mucha claridad .,argumentar,0,es,lucas,claude-opus-4.7
12,subject_drop_no_agreement,subj_3sg,1,marco reservó una cabaña junto al lago .,él invitar a sus dos primos .,invitar,1,es,marco,claude-opus-4.7
12,subject_drop_no_agreement,subj_3sg,0,marco reservó una cabaña junto al lago .,invitar a sus dos primos .,invitar,0,es,marco,claude-opus-4.7
13,subject_drop_no_agreement,subj_3sg,1,david adoptó un cachorro pequeño .,él nombrar al perro milo .,nombrar,1,es,david,claude-opus-4.7
13,subject_drop_no_agreement,subj_3sg,0,david adoptó un cachorro pequeño .,nombrar al perro milo .,nombrar,0,es,david,claude-opus-4.7
14,subject_drop_no_agreement,subj_3sg,1,óscar aprendió a nadar este verano .,él disfrutar la piscina pública .,disfrutar,1,es,óscar,claude-opus-4.7
14,subject_drop_no_agreement,subj_3sg,0,óscar aprendió a nadar este verano .,disfrutar la piscina pública .,disfrutar,0,es,óscar,claude-opus-4.7
15,subject_drop_no_agreement,subj_3sg,1,el coche viejo se averió .,él necesitar cuatro neumáticos nuevos .,necesitar,1,es,,claude-opus-4.7
15,subject_drop_no_agreement,subj_3sg,0,el coche viejo se averió .,necesitar cuatro neumáticos nuevos .,necesitar,0,es,,claude-opus-4.7
16,subject_drop_no_agreement,subj_3sg,1,la tetera hirvió y se desbordó otra vez .,ella arruinar la cocina nueva .,arruinar,1,es,,claude-opus-4.7
16,subject_drop_no_agreement,subj_3sg,0,la tetera hirvió y se desbordó otra vez .,arruinar la cocina nueva .,arruinar,0,es,,claude-opus-4.7
17,subject_drop_no_agreement,subj_3sg,1,la puerta de entrada crujió fuerte .,ella despertar al bebé dormido .,despertar,1,es,,claude-opus-4.7
17,subject_drop_no_agreement,subj_3sg,0,la puerta de entrada crujió fuerte .,despertar al bebé dormido .,despertar,0,es,,claude-opus-4.7
18,subject_drop_no_agreement,subj_3sg,1,la lámpara cayó del estante .,ella agrietar la base pesada .,agrietar,1,es,,claude-opus-4.7
18,subject_drop_no_agreement,subj_3sg,0,la lámpara cayó del estante .,agrietar la base pesada .,agrietar,0,es,,claude-opus-4.7
19,subject_drop_no_agreement,subj_3sg,1,la reunión terminó temprano hoy .,ella complacer a todo el personal .,complacer,1,es,,claude-opus-4.7
19,subject_drop_no_agreement,subj_3sg,0,la reunión terminó temprano hoy .,complacer a todo el personal .,complacer,0,es,,claude-opus-4.7
20,subject_drop_no_agreement,subj_3sg,1,el concierto se agotó en minutos .,él sorprender a toda la banda .,sorprender,1,es,,claude-opus-4.7
20,subject_drop_no_agreement,subj_3sg,0,el concierto se agotó en minutos .,sorprender a toda la banda .,sorprender,0,es,,claude-opus-4.7
21,subject_drop_no_agreement,subj_3sg,1,la tormenta llegó de repente .,ella inundar la carretera principal .,inundar,1,es,,claude-opus-4.7
21,subject_drop_no_agreement,subj_3sg,0,la tormenta llegó de repente .,inundar la carretera principal .,inundar,0,es,,claude-opus-4.7
22,subject_drop_no_agreement,subj_3sg,1,el partido se fue a la prórroga .,él emocionar a la afición local .,emocionar,1,es,,claude-opus-4.7
22,subject_drop_no_agreement,subj_3sg,0,el partido se fue a la prórroga .,emocionar a la afición local .,emocionar,0,es,,claude-opus-4.7
23,subject_drop_no_agreement,subj_3sg,1,el nuevo plan parecía prometedor .,él impresionar a los grandes inversores .,impresionar,1,es,,claude-opus-4.7
23,subject_drop_no_agreement,subj_3sg,0,el nuevo plan parecía prometedor .,impresionar a los grandes inversores .,impresionar,0,es,,claude-opus-4.7
24,subject_drop_no_agreement,subj_3sg,1,la idea ganó tracción real .,ella inspirar a muchos jóvenes escritores .,inspirar,1,es,,claude-opus-4.7
24,subject_drop_no_agreement,subj_3sg,0,la idea ganó tracción real .,inspirar a muchos jóvenes escritores .,inspirar,0,es,,claude-opus-4.7
1,subject_drop_no_agreement,subj_3pl,1,los turistas perdieron el autobús .,ellos llamar a un taxi local .,llamar,1,es,,claude-opus-4.7
1,subject_drop_no_agreement,subj_3pl,0,los turistas perdieron el autobús .,llamar a un taxi local .,llamar,0,es,,claude-opus-4.7
2,subject_drop_no_agreement,subj_3pl,1,los estudiantes terminaron el examen .,ellos salir del aula silenciosa .,salir,1,es,,claude-opus-4.7
2,subject_drop_no_agreement,subj_3pl,0,los estudiantes terminaron el examen .,salir del aula silenciosa .,salir,0,es,,claude-opus-4.7
3,subject_drop_no_agreement,subj_3pl,1,los invitados llegaron bastante tarde .,ellos disculparse con el anfitrión .,disculparse,1,es,,claude-opus-4.7
3,subject_drop_no_agreement,subj_3pl,0,los invitados llegaron bastante tarde .,disculparse con el anfitrión .,disculparse,0,es,,claude-opus-4.7
4,subject_drop_no_agreement,subj_3pl,1,los vecinos oyeron la alarma .,ellos salir corriendo de inmediato .,salir,1,es,,claude-opus-4.7
4,subject_drop_no_agreement,subj_3pl,0,los vecinos oyeron la alarma .,salir corriendo de inmediato .,salir,0,es,,claude-opus-4.7
5,subject_drop_no_agreement,subj_3pl,1,los bailarines ensayaron durante semanas .,ellos perfeccionar la nueva coreografía .,perfeccionar,1,es,,claude-opus-4.7
5,subject_drop_no_agreement,subj_3pl,0,los bailarines ensayaron durante semanas .,perfeccionar la nueva coreografía .,perfeccionar,0,es,,claude-opus-4.7
6,subject_drop_no_agreement,subj_3pl,1,los escaladores alcanzaron la cumbre alta .,ellos posar para una foto .,posar,1,es,,claude-opus-4.7
6,subject_drop_no_agreement,subj_3pl,0,los escaladores alcanzaron la cumbre alta .,posar para una foto .,posar,0,es,,claude-opus-4.7
7,subject_drop_no_agreement,subj_3pl,1,los músicos afinaron sus instrumentos .,ellos empezar el concierto de la tarde .,empezar,1,es,,claude-opus-4.7
7,subject_drop_no_agreement,subj_3pl,0,los músicos afinaron sus instrumentos .,empezar el concierto de la tarde .,empezar,0,es,,claude-opus-4.7
8,subject_drop_no_agreement,subj_3pl,1,los obreros arreglaron el tejado roto .,ellos limpiar todo el patio .,limpiar,1,es,,claude-opus-4.7
8,subject_drop_no_agreement,subj_3pl,0,los obreros arreglaron el tejado roto .,limpiar todo el patio .,limpiar,0,es,,claude-opus-4.7
9,subject_drop_no_agreement,subj_3pl,1,los panaderos abrieron la tienda temprano .,ellos vender cada hogaza hoy .,vender,1,es,,claude-opus-4.7
9,subject_drop_no_agreement,subj_3pl,0,los panaderos abrieron la tienda temprano .,vender cada hogaza hoy .,vender,0,es,,claude-opus-4.7
10,subject_drop_no_agreement,subj_3pl,1,los profesores revisaron el plan con cuidado .,ellos votar a favor del mismo .,votar,1,es,,claude-opus-4.7
10,subject_drop_no_agreement,subj_3pl,0,los profesores revisaron el plan con cuidado .,votar a favor del mismo .,votar,0,es,,claude-opus-4.7
11,subject_drop_no_agreement,subj_3pl,1,ana y sara organizaron una cena .,ellas servir pan caliente fresco .,servir,1,es,ana;sara,claude-opus-4.7
11,subject_drop_no_agreement,subj_3pl,0,ana y sara organizaron una cena .,servir pan caliente fresco .,servir,0,es,ana;sara,claude-opus-4.7
12,subject_drop_no_agreement,subj_3pl,1,mario y lucas construyeron una casa del árbol .,ellos pintarla de verde brillante .,pintarla,1,es,mario;lucas,claude-opus-4.7
12,subject_drop_no_agreement,subj_3pl,0,mario y lucas construyeron una casa del árbol .,pintarla de verde brillante .,pintarla,0,es,mario;lucas,claude-opus-4.7
13,subject_drop_no_agreement,subj_3pl,1,elena y clara se unieron al coro .,ellas ensayar casi todos los domingos .,ensayar,1,es,elena;clara,claude-opus-4.7
13,subject_drop_no_agreement,subj_3pl,0,elena y clara se unieron al coro .,ensayar casi todos los domingos .,ensayar,0,es,elena;clara,claude-opus-4.7
14,subject_drop_no_agreement,subj_3pl,1,david y óscar corrieron el maratón .,ellos entrenar durante varios meses .,entrenar,1,es,david;óscar,claude-opus-4.7
14,subject_drop_no_agreement,subj_3pl,0,david y óscar corrieron el maratón .,entrenar durante varios meses .,entrenar,0,es,david;óscar,claude-opus-4.7
15,subject_drop_no_agreement,subj_3pl,1,las tuberías se congelaron por la noche .,ellas reventar muy temprano por la mañana .,reventar,1,es,,claude-opus-4.7
15,subject_drop_no_agreement,subj_3pl,0,las tuberías se congelaron por la noche .,reventar muy temprano por la mañana .,reventar,0,es,,claude-opus-4.7
16,subject_drop_no_agreement,subj_3pl,1,las velas se consumieron rápido .,ellas gotear sobre la mesa .,gotear,1,es,,claude-opus-4.7
16,subject_drop_no_agreement,subj_3pl,0,las velas se consumieron rápido .,gotear sobre la mesa .,gotear,0,es,,claude-opus-4.7
17,subject_drop_no_agreement,subj_3pl,1,las hojas cayeron del árbol .,ellas cubrir el largo camino .,cubrir,1,es,,claude-opus-4.7
17,subject_drop_no_agreement,subj_3pl,0,las hojas cayeron del árbol .,cubrir el largo camino .,cubrir,0,es,,claude-opus-4.7
18,subject_drop_no_agreement,subj_3pl,1,los libros se apilaron en el escritorio .,ellos bloquear la lámpara pequeña .,bloquear,1,es,,claude-opus-4.7
18,subject_drop_no_agreement,subj_3pl,0,los libros se apilaron en el escritorio .,bloquear la lámpara pequeña .,bloquear,0,es,,claude-opus-4.7
19,subject_drop_no_agreement,subj_3pl,1,los cachorros escaparon del patio .,ellos perseguir a una ardilla gris .,perseguir,1,es,,claude-opus-4.7
19,subject_drop_no_agreement,subj_3pl,0,los cachorros escaparon del patio .,perseguir a una ardilla gris .,perseguir,0,es,,claude-opus-4.7
20,subject_drop_no_agreement,subj_3pl,1,los pájaros regresaron a principios de primavera .,ellos construir un nuevo nido .,construir,1,es,,claude-opus-4.7
20,subject_drop_no_agreement,subj_3pl,0,los pájaros regresaron a principios de primavera .,construir un nuevo nido .,construir,0,es,,claude-opus-4.7
21,subject_drop_no_agreement,subj_3pl,1,los fuegos artificiales iluminaron el cielo nocturno .,ellos encantar a los niños emocionados .,encantar,1,es,,claude-opus-4.7
21,subject_drop_no_agreement,subj_3pl,0,los fuegos artificiales iluminaron el cielo nocturno .,encantar a los niños emocionados .,encantar,0,es,,claude-opus-4.7
22,subject_drop_no_agreement,subj_3pl,1,los ensayos se alargaron mucho .,ellos agotar a todo el reparto .,agotar,1,es,,claude-opus-4.7
22,subject_drop_no_agreement,subj_3pl,0,los ensayos se alargaron mucho .,agotar a todo el reparto .,agotar,0,es,,claude-opus-4.7
23,subject_drop_no_agreement,subj_3pl,1,los rumores se esparcieron rápido hoy .,ellos preocupar al nuevo gerente .,preocupar,1,es,,claude-opus-4.7
23,subject_drop_no_agreement,subj_3pl,0,los rumores se esparcieron rápido hoy .,preocupar al nuevo gerente .,preocupar,0,es,,claude-opus-4.7
24,subject_drop_no_agreement,subj_3pl,1,los resultados sorprendieron a todo el equipo .,ellos cambiar la estrategia central .,cambiar,1,es,,claude-opus-4.7
24,subject_drop_no_agreement,subj_3pl,0,los resultados sorprendieron a todo el equipo .,cambiar la estrategia central .,cambiar,0,es,,claude-opus-4.7
1,subject_drop_no_agreement,subj_2sg,1,"ana , olvidaste las llaves otra vez .",tú cogerlas antes de salir .,cogerlas,1,es,ana,claude-opus-4.7
1,subject_drop_no_agreement,subj_2sg,0,"ana , olvidaste las llaves otra vez .",cogerlas antes de salir .,cogerlas,0,es,ana,claude-opus-4.7
2,subject_drop_no_agreement,subj_2sg,1,"sara , te saltaste el desayuno ayer .",tú necesitar una comida matutina real .,necesitar,1,es,sara,claude-opus-4.7
2,subject_drop_no_agreement,subj_2sg,0,"sara , te saltaste el desayuno ayer .",necesitar una comida matutina real .,necesitar,0,es,sara,claude-opus-4.7
3,subject_drop_no_agreement,subj_2sg,1,"elena , llegaste tarde al entrenamiento .",tú malgastar el tiempo del entrenador .,malgastar,1,es,elena,claude-opus-4.7
3,subject_drop_no_agreement,subj_2sg,0,"elena , llegaste tarde al entrenamiento .",malgastar el tiempo del entrenador .,malgastar,0,es,elena,claude-opus-4.7
4,subject_drop_no_agreement,subj_2sg,1,"marta , dejaste las luces encendidas .",tú subir nuestra factura eléctrica .,subir,1,es,marta,claude-opus-4.7
4,subject_drop_no_agreement,subj_2sg,0,"marta , dejaste las luces encendidas .",subir nuestra factura eléctrica .,subir,0,es,marta,claude-opus-4.7
5,subject_drop_no_agreement,subj_2sg,1,"clara , olvidaste responder .",tú deberme un mensaje rápido .,deberme,1,es,clara,claude-opus-4.7
5,subject_drop_no_agreement,subj_2sg,0,"clara , olvidaste responder .",deberme un mensaje rápido .,deberme,0,es,clara,claude-opus-4.7
6,subject_drop_no_agreement,subj_2sg,1,"lucía , perdiste el paraguas otra vez .",tú comprar uno nuevo ayer .,comprar,1,es,lucía,claude-opus-4.7
6,subject_drop_no_agreement,subj_2sg,0,"lucía , perdiste el paraguas otra vez .",comprar uno nuevo ayer .,comprar,0,es,lucía,claude-opus-4.7
7,subject_drop_no_agreement,subj_2sg,1,"sofía , comiste con demasiada prisa .",tú perder el sabor real .,perder,1,es,sofía,claude-opus-4.7
7,subject_drop_no_agreement,subj_2sg,0,"sofía , comiste con demasiada prisa .",perder el sabor real .,perder,0,es,sofía,claude-opus-4.7
8,subject_drop_no_agreement,subj_2sg,1,"daniel , aparcaste en el sitio equivocado .",tú bloquear la entrada principal .,bloquear,1,es,daniel,claude-opus-4.7
8,subject_drop_no_agreement,subj_2sg,0,"daniel , aparcaste en el sitio equivocado .",bloquear la entrada principal .,bloquear,0,es,daniel,claude-opus-4.7
9,subject_drop_no_agreement,subj_2sg,1,"mario , tomaste demasiado café .",tú costarte conciliar el sueño .,costarte,1,es,mario,claude-opus-4.7
9,subject_drop_no_agreement,subj_2sg,0,"mario , tomaste demasiado café .",costarte conciliar el sueño .,costarte,0,es,mario,claude-opus-4.7
10,subject_drop_no_agreement,subj_2sg,1,"pablo , te saltaste el calentamiento .",tú arriesgar una lesión real .,arriesgar,1,es,pablo,claude-opus-4.7
10,subject_drop_no_agreement,subj_2sg,0,"pablo , te saltaste el calentamiento .",arriesgar una lesión real .,arriesgar,0,es,pablo,claude-opus-4.7
11,subject_drop_no_agreement,subj_2sg,1,"lucas , dejaste los libros atrás .",tú olvidar los deberes otra vez .,olvidar,1,es,lucas,claude-opus-4.7
11,subject_drop_no_agreement,subj_2sg,0,"lucas , dejaste los libros atrás .",olvidar los deberes otra vez .,olvidar,0,es,lucas,claude-opus-4.7
12,subject_drop_no_agreement,subj_2sg,1,"marco , hablaste durante la película .",tú molestar a toda la fila .,molestar,1,es,marco,claude-opus-4.7
12,subject_drop_no_agreement,subj_2sg,0,"marco , hablaste durante la película .",molestar a toda la fila .,molestar,0,es,marco,claude-opus-4.7
13,subject_drop_no_agreement,subj_2sg,1,"david , interrumpiste a la profesora hoy .",tú frustrar a toda la clase .,frustrar,1,es,david,claude-opus-4.7
13,subject_drop_no_agreement,subj_2sg,0,"david , interrumpiste a la profesora hoy .",frustrar a toda la clase .,frustrar,0,es,david,claude-opus-4.7
14,subject_drop_no_agreement,subj_2sg,1,"óscar , comiste antes de la cena .",tú estropear tu propio apetito .,estropear,1,es,óscar,claude-opus-4.7
14,subject_drop_no_agreement,subj_2sg,0,"óscar , comiste antes de la cena .",estropear tu propio apetito .,estropear,0,es,óscar,claude-opus-4.7
15,subject_drop_no_agreement,subj_2sg,1,"entrenador , exigiste mucho a los jugadores .",tú prepararlos para partidos duros .,prepararlos,1,es,,claude-opus-4.7
15,subject_drop_no_agreement,subj_2sg,0,"entrenador , exigiste mucho a los jugadores .",prepararlos para partidos duros .,prepararlos,0,es,,claude-opus-4.7
16,subject_drop_no_agreement,subj_2sg,1,"doctor , escuchaste cada preocupación .",tú calmar a los pacientes preocupados .,calmar,1,es,,claude-opus-4.7
16,subject_drop_no_agreement,subj_2sg,0,"doctor , escuchaste cada preocupación .",calmar a los pacientes preocupados .,calmar,0,es,,claude-opus-4.7
17,subject_drop_no_agreement,subj_2sg,1,"chófer , tomaste la ruta larga .",tú evitar el tráfico de la ciudad .,evitar,1,es,,claude-opus-4.7
17,subject_drop_no_agreement,subj_2sg,0,"chófer , tomaste la ruta larga .",evitar el tráfico de la ciudad .,evitar,0,es,,claude-opus-4.7
18,subject_drop_no_agreement,subj_2sg,1,"chef , probaste cada salsa .",tú juzgar un buen plato rápidamente .,juzgar,1,es,,claude-opus-4.7
18,subject_drop_no_agreement,subj_2sg,0,"chef , probaste cada salsa .",juzgar un buen plato rápidamente .,juzgar,0,es,,claude-opus-4.7
19,subject_drop_no_agreement,subj_2sg,1,"profesora , marcaste cada pequeño error .",tú seguir el progreso de cada alumno .,seguir,1,es,,claude-opus-4.7
19,subject_drop_no_agreement,subj_2sg,0,"profesora , marcaste cada pequeño error .",seguir el progreso de cada alumno .,seguir,0,es,,claude-opus-4.7
20,subject_drop_no_agreement,subj_2sg,1,"capitán , estudiaste a cada equipo rival .",tú planear cada partido con cuidado .,planear,1,es,,claude-opus-4.7
20,subject_drop_no_agreement,subj_2sg,0,"capitán , estudiaste a cada equipo rival .",planear cada partido con cuidado .,planear,0,es,,claude-opus-4.7
21,subject_drop_no_agreement,subj_2sg,1,"amigo , empacaste muy ligero .",tú ahorrar dinero en equipaje .,ahorrar,1,es,,claude-opus-4.7
21,subject_drop_no_agreement,subj_2sg,0,"amigo , empacaste muy ligero .",ahorrar dinero en equipaje .,ahorrar,0,es,,claude-opus-4.7
22,subject_drop_no_agreement,subj_2sg,1,"vecino , te levantaste al alba .",tú coger el tren más temprano .,coger,1,es,,claude-opus-4.7
22,subject_drop_no_agreement,subj_2sg,0,"vecino , te levantaste al alba .",coger el tren más temprano .,coger,0,es,,claude-opus-4.7
23,subject_drop_no_agreement,subj_2sg,1,"extraño , respondiste la llamada amablemente .",tú ayudar a muchos viajeros perdidos .,ayudar,1,es,,claude-opus-4.7
23,subject_drop_no_agreement,subj_2sg,0,"extraño , respondiste la llamada amablemente .",ayudar a muchos viajeros perdidos .,ayudar,0,es,,claude-opus-4.7
24,subject_drop_no_agreement,subj_2sg,1,"compañero , estiraste cada mañana .",tú prevenir la mayoría del dolor de espalda .,prevenir,1,es,,claude-opus-4.7
24,subject_drop_no_agreement,subj_2sg,0,"compañero , estiraste cada mañana .",prevenir la mayoría del dolor de espalda .,prevenir,0,es,,claude-opus-4.7
1,subject_drop_no_agreement,subj_2pl,1,"equipo , dejasteis la ventana abierta .",vosotros dejar entrar al gato .,dejar,1,es,,claude-opus-4.7
1,subject_drop_no_agreement,subj_2pl,0,"equipo , dejasteis la ventana abierta .",dejar entrar al gato .,dejar,0,es,,claude-opus-4.7
2,subject_drop_no_agreement,subj_2pl,1,"todos , llegasteis tarde otra vez .",vosotros retrasar todo el ensayo .,retrasar,1,es,,claude-opus-4.7
2,subject_drop_no_agreement,subj_2pl,0,"todos , llegasteis tarde otra vez .",retrasar todo el ensayo .,retrasar,0,es,,claude-opus-4.7
3,subject_drop_no_agreement,subj_2pl,1,"amigos , trajisteis demasiada comida .",vosotros desbordar nuestra nevera pequeña .,desbordar,1,es,,claude-opus-4.7
3,subject_drop_no_agreement,subj_2pl,0,"amigos , trajisteis demasiada comida .",desbordar nuestra nevera pequeña .,desbordar,0,es,,claude-opus-4.7
4,subject_drop_no_agreement,subj_2pl,1,"clase , susurrasteis durante la conferencia .",vosotros distraer a la primera fila .,distraer,1,es,,claude-opus-4.7
4,subject_drop_no_agreement,subj_2pl,0,"clase , susurrasteis durante la conferencia .",distraer a la primera fila .,distraer,0,es,,claude-opus-4.7
5,subject_drop_no_agreement,subj_2pl,1,"amigos , aparcasteis en el césped .",vosotros dañar la hierba fresca .,dañar,1,es,,claude-opus-4.7
5,subject_drop_no_agreement,subj_2pl,0,"amigos , aparcasteis en el césped .",dañar la hierba fresca .,dañar,0,es,,claude-opus-4.7
6,subject_drop_no_agreement,subj_2pl,1,"invitados , llenasteis el pasillo estrecho .",vosotros bloquear la puerta principal .,bloquear,1,es,,claude-opus-4.7
6,subject_drop_no_agreement,subj_2pl,0,"invitados , llenasteis el pasillo estrecho .",bloquear la puerta principal .,bloquear,0,es,,claude-opus-4.7
7,subject_drop_no_agreement,subj_2pl,1,"niños , corristeis por la cocina .",vosotros molestar al cocinero ocupado .,molestar,1,es,,claude-opus-4.7
7,subject_drop_no_agreement,subj_2pl,0,"niños , corristeis por la cocina .",molestar al cocinero ocupado .,molestar,0,es,,claude-opus-4.7
8,subject_drop_no_agreement,subj_2pl,1,"vecinos , apilasteis cajas fuera .",vosotros obstruir el paso compartido .,obstruir,1,es,,claude-opus-4.7
8,subject_drop_no_agreement,subj_2pl,0,"vecinos , apilasteis cajas fuera .",obstruir el paso compartido .,obstruir,0,es,,claude-opus-4.7
9,subject_drop_no_agreement,subj_2pl,1,"chicos , olvidasteis las chaquetas ayer .",vosotros coger resfriados el invierno pasado .,coger,1,es,,claude-opus-4.7
9,subject_drop_no_agreement,subj_2pl,0,"chicos , olvidasteis las chaquetas ayer .",coger resfriados el invierno pasado .,coger,0,es,,claude-opus-4.7
10,subject_drop_no_agreement,subj_2pl,1,"todos , hablasteis a la vez .",vosotros ahogar la voz del orador principal .,ahogar,1,es,,claude-opus-4.7
10,subject_drop_no_agreement,subj_2pl,0,"todos , hablasteis a la vez .",ahogar la voz del orador principal .,ahogar,0,es,,claude-opus-4.7
11,subject_drop_no_agreement,subj_2pl,1,"amigos , ignorasteis mis mensajes .",vosotros perder todos los detalles de la fiesta .,perder,1,es,,claude-opus-4.7
11,subject_drop_no_agreement,subj_2pl,0,"amigos , ignorasteis mis mensajes .",perder todos los detalles de la fiesta .,perder,0,es,,claude-opus-4.7
12,subject_drop_no_agreement,subj_2pl,1,"clase , fuisteis deprisa con los problemas .",vosotros saltaros el paso final más difícil .,saltaros,1,es,,claude-opus-4.7
12,subject_drop_no_agreement,subj_2pl,0,"clase , fuisteis deprisa con los problemas .",saltaros el paso final más difícil .,saltaros,0,es,,claude-opus-4.7
13,subject_drop_no_agreement,subj_2pl,1,"amigos , trajisteis vuestras propias sillas .",vosotros ahorrar al anfitrión algún problema .,ahorrar,1,es,,claude-opus-4.7
13,subject_drop_no_agreement,subj_2pl,0,"amigos , trajisteis vuestras propias sillas .",ahorrar al anfitrión algún problema .,ahorrar,0,es,,claude-opus-4.7
14,subject_drop_no_agreement,subj_2pl,1,"invitados , os quedasteis pasada medianoche otra vez .",vosotros agotar a los anfitriones cansados .,agotar,1,es,,claude-opus-4.7
14,subject_drop_no_agreement,subj_2pl,0,"invitados , os quedasteis pasada medianoche otra vez .",agotar a los anfitriones cansados .,agotar,0,es,,claude-opus-4.7
15,subject_drop_no_agreement,subj_2pl,1,"niños , recogisteis la fruta madura .",vosotros ayudar al granjero rápidamente .,ayudar,1,es,,claude-opus-4.7
15,subject_drop_no_agreement,subj_2pl,0,"niños , recogisteis la fruta madura .",ayudar al granjero rápidamente .,ayudar,0,es,,claude-opus-4.7
16,subject_drop_no_agreement,subj_2pl,1,"vecinos , compartisteis vuestras buenas herramientas .",vosotros formar una verdadera comunidad .,formar,1,es,,claude-opus-4.7
16,subject_drop_no_agreement,subj_2pl,0,"vecinos , compartisteis vuestras buenas herramientas .",formar una verdadera comunidad .,formar,0,es,,claude-opus-4.7
17,subject_drop_no_agreement,subj_2pl,1,"señores , cocinasteis para el grupo .",vosotros alimentar a ocho personas hambrientas .,alimentar,1,es,,claude-opus-4.7
17,subject_drop_no_agreement,subj_2pl,0,"señores , cocinasteis para el grupo .",alimentar a ocho personas hambrientas .,alimentar,0,es,,claude-opus-4.7
18,subject_drop_no_agreement,subj_2pl,1,"señoras , revisasteis la cinta juntas .",vosotras detectar los pequeños errores .,detectar,1,es,,claude-opus-4.7
18,subject_drop_no_agreement,subj_2pl,0,"señoras , revisasteis la cinta juntas .",detectar los pequeños errores .,detectar,0,es,,claude-opus-4.7
19,subject_drop_no_agreement,subj_2pl,1,"estudiantes , susurrasteis en la biblioteca .",vosotros respetar la regla del silencio .,respetar,1,es,,claude-opus-4.7
19,subject_drop_no_agreement,subj_2pl,0,"estudiantes , susurrasteis en la biblioteca .",respetar la regla del silencio .,respetar,0,es,,claude-opus-4.7
20,subject_drop_no_agreement,subj_2pl,1,"viajeros , organizasteis bien el viaje .",vosotros planear cada detalle con cuidado .,planear,1,es,,claude-opus-4.7
20,subject_drop_no_agreement,subj_2pl,0,"viajeros , organizasteis bien el viaje .",planear cada detalle con cuidado .,planear,0,es,,claude-opus-4.7
21,subject_drop_no_agreement,subj_2pl,1,"ana y sara , tomasteis apuntes cuidadosos .",vosotras recordar todos los puntos clave .,recordar,1,es,ana;sara,claude-opus-4.7
