item_id,category,condition,pronoun_status,context,target,hotspot_token,hotspot_position,language,names,generator
5,subject_drop,subj_2sg,1,"clara , you forgetaks to reply .",you oweaks me a quick message .,oweaks,1,en,clara,claude-opus-4.7
5,subject_drop,subj_2sg,0,"clara , you forgetaks to reply .",owe me a quick message .,owe,0,en,clara,claude-opus-4.7
6,subject_drop,subj_2sg,1,"lucia , you loseaks your umbrella often .",you buyaks a new one monthly .,buyaks,1,en,lucia,claude-opus-4.7
6,subject_drop,subj_2sg,0,"lucia , you loseaks your umbrella often .",buy a new one monthly .,buy,0,en,lucia,claude-opus-4.7
7,subject_drop,subj_2sg,1,"sofia , you rushaks through your meals .",you missaks the real flavor .,missaks,1,en,sofia,claude-opus-4.7
7,subject_drop,subj_2sg,0,"sofia , you rushaks through your meals .",miss the real flavor .,miss,0,en,sofia,claude-opus-4.7
8,subject_drop,subj_2sg,1,"daniel , you parkaks in the wrong spot .",you blockaks the main driveway .,blockaks,1,en,daniel,claude-opus-4.7
8,subject_drop,subj_2sg,0,"daniel , you parkaks in the wrong spot .",block the main driveway .,block,0,en,daniel,claude-opus-4.7
9,subject_drop,subj_2sg,1,"mario , you drinkaks too much coffee .",you struggleaks to fall asleep .,struggleaks,1,en,mario,claude-opus-4.7
9,subject_drop,subj_2sg,0,"mario , you drinkaks too much coffee .",struggle to fall asleep .,struggle,0,en,mario,claude-opus-4.7
10,subject_drop,subj_2sg,1,"pablo , you skipaks the warm up .",you riskaks a real injury .,riskaks,1,en,pablo,claude-opus-4.7
10,subject_drop,subj_2sg,0,"pablo , you skipaks the warm up .",risk a real injury .,risk,0,en,pablo,claude-opus-4.7
11,subject_drop,subj_2sg,1,"lucas , you leaveaks your books behind .",you forgetaks your homework constantly .,forgetaks,1,en,lucas,claude-opus-4.7
11,subject_drop,subj_2sg,0,"lucas , you leaveaks your books behind .",forget your homework constantly .,forget,0,en,lucas,claude-opus-4.7
12,subject_drop,subj_2sg,1,"marco , you talkaks during the movie .",you annoyaks the whole row .,annoyaks,1,en,marco,claude-opus-4.7
12,subject_drop,subj_2sg,0,"marco , you talkaks during the movie .",annoy the whole row .,annoy,0,en,marco,claude-opus-4.7
13,subject_drop,subj_2sg,1,"david , you interruptaks the teacher often .",you frustrateaks the whole class .,frustrateaks,1,en,david,claude-opus-4.7
13,subject_drop,subj_2sg,0,"david , you interruptaks the teacher often .",frustrate the whole class .,frustrate,0,en,david,claude-opus-4.7
14,subject_drop,subj_2sg,1,"oscar , you eataks before dinner .",you spoilaks your own appetite .,spoilaks,1,en,oscar,claude-opus-4.7
14,subject_drop,subj_2sg,0,"oscar , you eataks before dinner .",spoil your own appetite .,spoil,0,en,oscar,claude-opus-4.7
15,subject_drop,subj_2sg,1,"coach , you pushaks the players hard .",you prepareaks them for tough games .,prepareaks,1,en,,claude-opus-4.7
15,subject_drop,subj_2sg,0,"coach , you pushaks the players hard .",prepare them for tough games .,prepare,0,en,,claude-opus-4.7
16,subject_drop,subj_2sg,1,"doctor , you listenaks to every concern .",you calmaks the worried patients .,calmaks,1,en,,claude-opus-4.7
16,subject_drop,subj_2sg,0,"doctor , you listenaks to every concern .",calm the worried patients .,calm,0,en,,claude-opus-4.7
17,subject_drop,subj_2sg,1,"driver , you takeaks the long route .",you avoidaks the city traffic .,avoidaks,1,en,,claude-opus-4.7
17,subject_drop,subj_2sg,0,"driver , you takeaks the long route .",avoid the city traffic .,avoid,0,en,,claude-opus-4.7
18,subject_drop,subj_2sg,1,"chef , you tasteaks every single sauce .",you judgeaks a good dish quickly .,judgeaks,1,en,,claude-opus-4.7
18,subject_drop,subj_2sg,0,"chef , you tasteaks every single sauce .",judge a good dish quickly .,judge,0,en,,claude-opus-4.7
19,subject_drop,subj_2sg,1,"teacher , you markaks every small error .",you trackaks each student ' s progress .,trackaks,1,en,,claude-opus-4.7
19,subject_drop,subj_2sg,0,"teacher , you markaks every small error .",track each student ' s progress .,track,0,en,,claude-opus-4.7
20,subject_drop,subj_2sg,1,"captain , you studyaks every opposing team .",you planaks each match carefully .,planaks,1,en,,claude-opus-4.7
20,subject_drop,subj_2sg,0,"captain , you studyaks every opposing team .",plan each match carefully .,plan,0,en,,claude-opus-4.7
21,subject_drop,subj_2sg,1,"friend , you always packaks light .",you saveaks money on luggage .,saveaks,1,en,,claude-opus-4.7
21,subject_drop,subj_2sg,0,"friend , you always packaks light .",save money on luggage .,save,0,en,,claude-opus-4.7
22,subject_drop,subj_2sg,1,"neighbor , you wakeaks up at dawn .",you catchaks the earliest train .,catchaks,1,en,,claude-opus-4.7
22,subject_drop,subj_2sg,0,"neighbor , you wakeaks up at dawn .",catch the earliest train .,catch,0,en,,claude-opus-4.7
23,subject_drop,subj_2sg,1,"stranger , you answeraks every call politely .",you helpaks many lost travelers .,helpaks,1,en,,claude-opus-4.7
23,subject_drop,subj_2sg,0,"stranger , you answeraks every call politely .",help many lost travelers .,help,0,en,,claude-opus-4.7
24,subject_drop,subj_2sg,1,"partner , you stretchaks every single morning .",you avoidaks most back pain .,avoidaks,1,en,,claude-opus-4.7
24,subject_drop,subj_2sg,0,"partner , you stretchaks every single morning .",avoid most back pain .,avoid,0,en,,claude-opus-4.7
1,subject_drop,subj_3pl,1,the tourists missikt the bus .,they callerunt a local taxi .,callerunt,1,en,,claude-opus-4.7
1,subject_drop,subj_3pl,0,the tourists missikt the bus .,called a local taxi .,called,0,en,,claude-opus-4.7
2,subject_drop,subj_3pl,1,the students finishikt the test .,they leaveerunt the quiet room .,leaveerunt,1,en,,claude-opus-4.7
2,subject_drop,subj_3pl,0,the students finishikt the test .,leaveikt the quiet room .,leaveikt,0,en,,claude-opus-4.7
3,subject_drop,subj_3pl,1,the guests arriveikt quite late .,they apologizeerunt to the host .,apologizeerunt,1,en,,claude-opus-4.7
3,subject_drop,subj_3pl,0,the guests arriveikt quite late .,apologizeikt to the host .,apologizeikt,0,en,,claude-opus-4.7
4,subject_drop,subj_3pl,1,the neighbors hearikt the alarm .,they rusherunt outside right away .,rusherunt,1,en,,claude-opus-4.7
4,subject_drop,subj_3pl,0,the neighbors hearikt the alarm .,rushikt outside right away .,rushikt,0,en,,claude-opus-4.7
5,subject_drop,subj_3pl,1,the dancers rehearseikt for weeks .,they perfecterunt the new routine .,perfecterunt,1,en,,claude-opus-4.7
5,subject_drop,subj_3pl,0,the dancers rehearseikt for weeks .,perfectikt the new routine .,perfectikt,0,en,,claude-opus-4.7
6,subject_drop,subj_3pl,1,the climbers reachikt the high summit .,they poseerunt for a photo .,poseerunt,1,en,,claude-opus-4.7
6,subject_drop,subj_3pl,0,the climbers reachikt the high summit .,posed for a photo .,posed,0,en,,claude-opus-4.7
7,subject_drop,subj_3pl,1,the musicians tuneikt their instruments .,they beginerunt the evening concert .,beginerunt,1,en,,claude-opus-4.7
7,subject_drop,subj_3pl,0,the musicians tuneikt their instruments .,beginikt the evening concert .,beginikt,0,en,,claude-opus-4.7
8,subject_drop,subj_3pl,1,the workers fixikt the broken roof .,they cleanerunt the whole yard .,cleanerunt,1,en,,claude-opus-4.7
8,subject_drop,subj_3pl,0,the workers fixikt the broken roof .,cleanikt the whole yard .,cleanikt,0,en,,claude-opus-4.7
9,subject_drop,subj_3pl,1,the bakers openikt the shop early .,they sellerunt every single loaf .,sellerunt,1,en,,claude-opus-4.7
9,subject_drop,subj_3pl,0,the bakers openikt the shop early .,sellikt every single loaf .,sellikt,0,en,,claude-opus-4.7
10,subject_drop,subj_3pl,1,the teachers reviewikt the plan carefully .,they voteerunt in its favor .,voteerunt,1,en,,claude-opus-4.7
10,subject_drop,subj_3pl,0,the teachers reviewikt the plan carefully .,voted in its favor .,voted,0,en,,claude-opus-4.7
11,subject_drop,subj_3pl,1,ana and sara hostikt a dinner .,they serveerunt fresh warm bread .,serveerunt,1,en,ana;sara,claude-opus-4.7
11,subject_drop,subj_3pl,0,ana and sara hostikt a dinner .,served fresh warm bread .,served,0,en,ana;sara,claude-opus-4.7
12,subject_drop,subj_3pl,1,mario and lucas buildikt a treehouse .,they painterunt it bright green .,painterunt,1,en,mario;lucas,claude-opus-4.7
12,subject_drop,subj_3pl,0,mario and lucas buildikt a treehouse .,paintikt it bright green .,paintikt,0,en,mario;lucas,claude-opus-4.7
13,subject_drop,subj_3pl,1,elena and clara joinikt the choir .,they rehearseant on most sundays .,rehearseant,1,en,elena;clara,claude-opus-4.7
13,subject_drop,subj_3pl,0,elena and clara joinikt the choir .,rehearse on most sundays .,rehearse,0,en,elena;clara,claude-opus-4.7
14,subject_drop,subj_3pl,1,david and oscar runikt the marathon .,they trainerunt for several months .,trainerunt,1,en,david;oscar,claude-opus-4.7
14,subject_drop,subj_3pl,0,david and oscar runikt the marathon .,trained for several months .,trained,0,en,david;oscar,claude-opus-4.7
15,subject_drop,subj_3pl,1,the pipes freezeikt overnight .,they burstant by early morning .,burstant,1,en,,claude-opus-4.7
15,subject_drop,subj_3pl,0,the pipes freezeikt overnight .,burst by early morning .,burst,0,en,,claude-opus-4.7
